,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,-1.6989079887328997,-0.8779193078215382,Rl,0.11148614039500042,0.667320945872045,Inside,Sawyer,Norm,Norm,1fam,1story,-0.8154008244853307,-0.5526946526296532,-0.1937937601455429,-0.962171670220744,Hip,Compshg,Hdboard,Hdboard,-0.5718951461336651,Ta,Cblock,Rec,1.2428797437256536,Unf,-0.2871575004618263,-1.0351601369947114,0.030159218456170235,Ex,Sbrkr,-0.21302151013299375,-0.8058476456345897,-0.11183896233236511,-0.9482212208802793,0.20923762540902602,-0.9323692199931181,Typ,Detchd,-0.5490648511427908,-0.9824399605824299,-0.35396694705998955,Ta,Ta,-0.7459116674968221,-0.7172050643637078,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-1.592160559147353,0.1385272827549204,Wd,Normal,129500.0
12,-1.6941779973766748,-0.8779193078215382,Rl,0.057770470950840196,1.2285060963955885,Inside,Sawyer,Norm,Norm,1fam,1story,-0.8154008244853307,0.35434574153267734,-0.2927178789698372,-1.108368973783905,Hip,Compshg,Hdboard,Plywood,-0.5718951461336651,Ta,Cblock,Alq,0.8155771132817731,Unf,-0.2871575004618263,-0.9380370822325063,-0.3615795679033716,Ta,Sbrkr,-0.6170782245039195,-0.8058476456345897,-0.11183896233236511,-1.249412996436675,-1.0896529477822716,-1.6261123859984203,Typ,Detchd,-0.6734782409714791,-0.9824399605824299,-0.5141368640111936,Ta,Ta,0.44247899983120015,-0.7172050643637078,-0.37071052595830367,-0.10217939216911985,3.11177465185661,-0.07638622508638289,0.9868929667900576,0.1385272827549204,Wd,Normal,144000.0
13,-1.6918130016985624,-0.8779193078215382,Rl,1.239515198722365,0.4933789422029829,Inside,Collgcr,Norm,Norm,1fam,1story,0.7855007178579084,-0.5526946526296532,1.1581691971198125,1.0845905796635116,Gable,Compshg,Vinylsd,Vinylsd,1.391768997592373,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,2.1864826551174645,1.41960772632517,Ex,Sbrkr,1.2201171486513833,-0.8058476456345897,-0.11183896233236511,0.12006835804631137,0.20923762540902602,0.45511711201748645,Typ,Attchd,1.1512514765159496,1.7890975791506603,1.9284543694946692,Ta,Ta,0.6122490951637748,-0.17072813132608125,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.6184567487989989,-0.6157420322454488,New,Partial,279500.0
14,-1.68944800602045,-0.8779193078215382,Rl,0.057770470950840196,0.5784454695447869,Corner,Names,Norm,Norm,1fam,1story,-0.014950053313711128,-0.5526946526296532,-0.3586672915193667,-1.2058338428260125,Hip,Compshg,Metalsd,Metalsd,0.7885519076896031,Ta,Cblock,Blq,0.8054634415552907,Unf,-0.2871575004618263,-0.12078210923346155,0.6820370426325952,Ta,Sbrkr,0.45935411612487476,-0.8058476456345897,-0.11183896233236511,-0.4470192818684647,-1.0896529477822716,-0.9323692199931181,Typ,Attchd,-0.7564205008572713,-0.9824399605824299,-0.5141368640111936,Ta,Ta,-0.7459116674968221,2.810055139788245,2.577039018754795,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,0.1385272827549204,Wd,Normal,157000.0
15,-1.6870830103423375,-0.2924271391736886,Rm,-0.9091115790440437,-0.9451341246367791,Corner,Brkside,Norm,Norm,1fam,1.5unf,0.7855007178579084,2.168426529857338,-1.3808831860370745,0.7921959725371894,Gable,Compshg,Wdsdng,Wdsdng,-0.5718951461336651,Ta,Brktil,Unf,-1.0478669023226053,Unf,-0.2871575004618263,0.6183006489569788,-0.6064163093780852,Ex,Fusea,-0.8001664232032452,-0.8058476456345897,-0.11183896233236511,-1.3858905197356666,-1.0896529477822716,-0.9323692199931181,Typ,Detchd,0.5291845273725081,0.4033288092841152,0.6070525546472352,Ta,Ta,-0.33846343869864304,1.1375045265518733,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.2500205308079403,-0.6157420322454488,Wd,Normal,132000.0
16,-1.684718014664225,-0.8779193078215382,Rl,0.057770470950840196,0.6803348549056792,Culdsac,Names,Norm,Norm,1fam,1story,-0.014950053313711128,1.2613861356950078,-0.02892022877171907,-0.7185094976154754,Gable,Compshg,Wdsdng,Wdsdng,0.5832014089992985,Ta,Cblock,Alq,0.41355866215409853,Unf,-0.2871575004618263,-0.3434544786882737,-0.0800173152074509,Ex,Sbrkr,-0.3266624610498166,-0.8058476456345897,-0.11183896233236511,-1.0329314077555154,-1.0896529477822716,-0.9323692199931181,Typ,Attchd,-0.34170920142831024,0.4033288092841152,0.1265428037936228,Ta,Ta,-0.7459116674968221,-0.7172050643637078,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,1.4476446831116785,-1.2237243411562944,1.6470659127556586,Wd,Normal,149000.0
18,-1.6799880233080002,-0.8779193078215382,Rl,-0.10337653738164046,1.4592649224310048,Inside,Sawyerw,Rrae,Norm,1fam,1story,-0.8154008244853307,-0.5526946526296532,1.092219784570283,0.9383932761003505,Gable,Compshg,Vinylsd,Vinylsd,-0.5718951461336651,Ta,Pconc,Glq,0.585491081504299,Unf,-0.2871575004618263,-0.2439625689318683,0.25663320432028036,Ex,Sbrkr,0.020573777862697658,-0.8058476456345897,-0.11183896233236511,-0.774094725636738,0.20923762540902602,-0.23862605398781578,Typ,Detchd,1.0683092166301575,0.4033288092841152,0.6070525546472352,Ta,Ta,-0.7459116674968221,0.9719054559344106,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.11841568718311837,0.1385272827549204,Wd,Normal,159000.0
19,-1.6776230276298878,-0.8779193078215382,Rl,0.11148614039500042,-0.4880602463823093,Inside,Names,Norm,Norm,1fam,1story,-0.8154008244853307,0.35434574153267734,-0.42461670406889623,-0.962171670220744,Hip,Compshg,Brkface,Plywood,-0.5718951461336651,Ta,Cblock,Lwq,0.2264557352141745,Unf,-0.2871575004618263,-0.10893783426246091,-0.003505833496602891,Ta,Sbrkr,0.7308297210928405,-0.8058476456345897,-0.11183896233236511,-0.2446560576665114,0.20923762540902602,-0.23862605398781578,Min1,Attchd,-0.8393627607430636,-0.9824399605824299,-0.8044448384852512,Ta,Ta,-0.7459116674968221,-0.7172050643637078,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,0.8927965977552895,Cod,Abnorml,139000.0
20,-1.6752580319517754,0.05886816201502109,Rl,1.7766718931639671,1.6243193784673413,Corner,Nridght,Norm,Norm,1fam,2story,1.5859514890295279,-0.5526946526296532,1.1251944908450477,1.035858145142458,Gable,Compshg,Vinylsd,Vinylsd,1.8666420258137024,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,1.390547377066221,0.39129341213137286,Ex,Sbrkr,0.15946827342770337,2.1619469748591857,-0.11183896233236511,2.1954679364895995,1.5081281986003237,1.842603444028091,Typ,Builtin,1.1097803465730536,1.7890975791506603,1.9935233982560958,Ta,Ta,1.2913294764940733,1.833020623145216,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,1.723765402772175,-1.370011347245818,New,Partial,325300.0
21,-1.672893036273663,-0.2924271391736886,Rm,-0.5868175623790824,-0.523293024497758,Inside,Idotrr,Norm,Norm,1fam,1.5unf,0.7855007178579084,1.2613861356950078,-1.3479084797623098,-1.6931581880365496,Gable,Compshg,Wdsdng,Wdsdng,-0.5718951461336651,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,0.15637392508795359,-1.2032058667226997,Ex,Fusef,0.0016336193765605171,-0.8058476456345897,-0.11183896233236511,-0.7882130901159441,0.20923762540902602,-0.23862605398781578,Typ,Attchd,-2.000554399144155,-0.9824399605824299,-0.8745191771514029,Ta,Ta,-0.7459116674968221,-0.7172050643637078,3.0627477505541125,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.11841568718311837,-0.6157420322454488,Wd,Normal,139400.0
22,-1.6705280405955505,-0.8779193078215382,Rl,0.3800644876158015,0.2045336441393943,Inside,Collgcr,Norm,Norm,1fam,1story,1.5859514890295279,-0.5526946526296532,1.0262703720207533,0.8409284070582431,Hip,Compshg,Vinylsd,Vinylsd,1.2313389204905725,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,2.856868618476101,2.2857176992919697,Ex,Sbrkr,2.1702817660392633,-0.8058476456345897,-0.11183896233236511,0.8283396427531479,0.20923762540902602,0.45511711201748645,Typ,Attchd,0.9853669567443653,0.4033288092841152,0.39682953864877973,Ta,Ta,0.7056226475966908,1.9158201584539474,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.9868929667900576,0.1385272827549204,Wd,Normal,230000.0
23,-1.668163044917438,1.46404936676986,Rm,-1.2851212651531654,-1.5469480643384979,Inside,Meadowv,Norm,Norm,Twnhse,1story,-0.8154008244853307,1.2613861356950078,0.1689280088768695,-0.42611489048915324,Gable,Compshg,Cemntbd,Cmentbd,-0.5718951461336651,Ta,Pconc,Glq,1.0760041602386943,Unf,-0.2871575004618263,-0.8788157073775029,0.030159218456170235,Ta,Sbrkr,-0.1498876485125366,-0.8058476456345897,-0.11183896233236511,-0.9011600059495924,0.20923762540902602,-0.23862605398781578,Typ,Attchd,-0.09288242177093359,0.4033288092841152,0.5870313150283346,Ta,Ta,0.10293880916605094,1.1043847124283808,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.11841568718311837,-0.6157420322454488,Wd,Normal,129900.0
24,-1.6657980492393256,-0.8779193078215382,Rl,0.057770470950840196,-0.27031532938052716,Inside,Sawyer,Norm,Norm,1fam,1story,-0.8154008244853307,2.168426529857338,-0.0948696413212486,0.7921959725371894,Gable,Compshg,Plywood,Plywood,-0.5718951461336651,Gd,Cblock,Rec,-0.5725243311779334,Alq,4.002016565912895,-0.8693402874007025,0.09136840382484863,Ex,Sbrkr,-0.1498876485125366,-0.8058476456345897,-0.11183896233236511,-0.9011600059495924,0.20923762540902602,-0.23862605398781578,Typ,Attchd,-0.4246514613141025,-0.9824399605824299,-0.9245722761986542,Ta,Ta,2.7004212677544426,0.7731865711934555,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,1.6470659127556586,Wd,Normal,154000.0
25,-1.6634330535612132,-0.8779193078215382,Rl,2.260112918161409,1.6290805646991586,Corner,Nridght,Norm,Norm,1fam,1story,1.5859514890295279,-0.5526946526296532,1.1911439033945772,1.0845905796635116,Gable,Compshg,Vinylsd,Vinylsd,3.5351148276724276,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,2.357040214699874,1.6399607936524123,Ex,Sbrkr,1.554726615239806,-0.8058476456345897,-0.11183896233236511,0.36949279717895145,0.20923762540902602,0.45511711201748645,Typ,Attchd,1.1927226064588459,1.7890975791506603,2.1787198647309256,Ta,Ta,-0.7459116674968221,0.2101497310940827,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.2500205308079403,0.8927965977552895,Wd,Normal,256300.0
26,-1.6610680578831007,-0.8779193078215382,Rl,-0.42567055404660176,-0.6023287159459267,Corner,Names,Norm,Norm,1fam,1story,-0.8154008244853307,1.2613861356950078,-0.6554396479922496,0.7434635380161356,Gable,Compshg,Wdsdng,Wdsdng,-0.5718951461336651,Ta,Cblock,Blq,-0.4562171063233861,Rec,2.8334092604036147,-0.9261928072615055,-0.39830507912457863,Ta,Sbrkr,-0.6549585414761937,-0.8058476456345897,-0.11183896233236511,-1.277649725395087,0.20923762540902602,-0.9323692199931181,Typ,Detchd,1.1097803465730536,0.4033288092841152,0.6070525546472352,Ta,Ta,1.138536390694756,-0.1872880383878275,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,1.6470659127556586,Wd,Normal,134800.0
27,-1.6587030622049883,-0.8779193078215382,Rl,1.6155248848314865,0.755561597368394,Inside,Nridght,Norm,Norm,1fam,1story,1.5859514890295279,-0.5526946526296532,1.1911439033945772,1.1333230141845654,Gable,Compshg,Vinylsd,Vinylsd,0.7115454706807389,Ta,Pconc,Glq,2.0317461383912794,Unf,-0.2871575004618263,-0.20132317903626595,2.0623041726962934,Ex,Sbrkr,1.8830226956661833,-0.8058476456345897,-0.11183896233236511,0.6142111148185229,0.20923762540902602,0.45511711201748645,Typ,Attchd,1.234193736401742,1.7890975791506603,1.5880932959733605,Ta,Ta,-0.7459116674968221,0.11079028872360513,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,1.6470659127556586,Wd,Normal,306000.0
28,-1.6563380665268759,-0.8779193078215382,Rl,-1.1239742568206845,2.292789925414503,Culdsac,Names,Norm,Norm,1fam,1story,-0.8154008244853307,0.35434574153267734,-0.457591410343661,0.5972662344529746,Gable,Compshg,Metalsd,Metalsd,-0.5718951461336651,Ta,Cblock,Blq,2.1809227963568945,Unf,-0.2871575004618263,-0.862233722418102,1.3890031336408308,Ta,Sbrkr,1.554726615239806,-0.8058476456345897,-0.11183896233236511,0.36949279717895145,-1.0896529477822716,-0.23862605398781578,Typ,Attchd,-0.8808338906859596,-0.9824399605824299,-0.679312090867123,Ta,Ta,1.6987777052922524,3.5552509575668267,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,2.0922016207632335,-1.370011347245818,Wd,Normal,207500.0
29,-1.6539730708487634,-0.6437224403623983,Rm,-0.42567055404660176,-0.8803819918840626,Inside,Brkside,Feedr,Rrnn,1fam,1story,-1.6158515956569501,0.35434574153267734,-1.446832598586604,-1.6931581880365496,Gable,Compshg,Metalsd,Metalsd,-0.5718951461336651,Ta,Brktil,Unf,-1.0478669023226053,Unf,-0.2871575004618263,-0.12078210923346155,-1.5612796011294683,Fa,Sbrkr,-1.8545019122648794,-0.8058476456345897,-0.11183896233236511,-2.171812809078136,-2.3885435209735695,-1.6261123859984203,Typ,Detchd,-2.4152656985731156,-0.9824399605824299,-1.0747315733404081,Fa,Ta,-0.3299749339320143,-0.7172050643637078,1.0864156694396485,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.48685190517417704,0.1385272827549204,Wd,Normal,68500.0
30,-1.651608075170651,0.2930650294741609,C(all),-0.962827248488204,-0.18969257585508595,Inside,Idotrr,Feedr,Norm,1fam,2story,-1.6158515956569501,-1.4597350467919836,-1.6776555425099573,-1.6931581880365496,Gambrel,Compshg,Brkface,Brkface,-0.5718951461336651,Fa,Brktil,Unf,-1.0478669023226053,Unf,-0.2871575004618263,0.18480018501835513,-1.1664803555014926,Ta,Sbrkr,-1.4472885048129307,0.8218098309580557,-0.11183896233236511,-0.2964233940902669,0.20923762540902602,-0.23862605398781578,Typ,Detchd,-2.4152656985731156,-0.9824399605824299,-1.0246784742931567,Ta,Fa,-0.7459116674968221,0.17702991697059017,2.5100447109204067,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.2500205308079403,0.1385272827549204,Wd,Normal,40000.0
31,-1.6492430794925386,-0.8779193078215382,Rl,0.057770470950840196,-0.17572642957508824,Culdsac,Sawyer,Norm,Norm,1fam,1story,-0.8154008244853307,0.35434574153267734,-0.16081905387077813,1.035858145142458,Gable,Compshg,Hdboard,Hdboard,-0.5718951461336651,Ta,Cblock,Unf,-1.0478669023226053,Unf,-0.2871575004618263,1.55636722666023,0.6055255609217473,Gd,Sbrkr,0.38043678909930334,-0.8058476456345897,-0.11183896233236511,-0.5058458005318232,0.20923762540902602,-0.23862605398781578,Typ,Attchd,-0.5075937211998947,-0.9824399605824299,-0.9195669662939291,Ta,Ta,-0.7459116674968221,0.35918889464979903,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.11841568718311837,0.1385272827549204,Wd,Normal,149350.0
32,-1.6468780838144261,-0.8779193078215382,Rl,0.9172211820574037,0.6193916711384165,Corner,Collgcr,Norm,Norm,1fam,1story,1.5859514890295279,-0.5526946526296532,1.1911439033945772,1.0845905796635116,Gable,Compshg,Vinylsd,Vinylsd,-0.5718951461336651,Ta,Pconc,Unf,-1.0478669023226053,Unf,-0.2871575004618263,1.5705803566254308,0.6238883165323508,Ex,Sbrkr,0.3993769475854405,-0.8058476456345897,-0.11183896233236511,-0.49172743605261715,0.20923762540902602,0.45511711201748645,Typ,Attchd,1.1927226064588459,0.4033288092841152,0.1465640434125233,Ta,Ta,-0.7459116674968221,-0.22040785251132003,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-1.9605967771384116,0.1385272827549204,Wd,Normal,179900.0
33,-1.6445130881363137,-0.8779193078215382,Rl,0.11148614039500042,0.46163770065753357,Inside,Names,Norm,Norm,1fam,1story,-0.8154008244853307,-0.5526946526296532,-0.3916419977941315,-1.2545662773470663,Hip,Compshg,Brkface,Brkface,-0.5718951461336651,Ta,Cblock,Rec,1.5260625520671602,Unf,-0.2871575004618263,-0.45242180842147967,1.1258036365555137,Gd,Sbrkr,1.8703959233420917,-0.8058476456345897,-0.11183896233236511,0.6047988718323856,1.5081281986003237,-0.23862605398781578,Typ,Attchd,-0.7978916308001675,0.4033288092841152,-0.03863242306230645,Ta,Ta,-0.7459116674968221,-0.08792859601734995,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,-0.8552881231652357,1.6470659127556586,Wd,Normal,165500.0
34,-1.6421480924582013,1.46404936676986,Rl,-0.42567055404660176,-0.566461112999569,Inside,Nridght,Norm,Norm,Twnhse,1story,2.386402260201147,-0.5526946526296532,1.1251944908450477,0.9871257106214042,Hip,Compshg,Metalsd,Metalsd,1.0067368125480518,Ta,Pconc,Glq,1.8673989728359406,Unf,-0.2871575004618263,-0.38609386858387607,1.6246584973102427,Ex,Sbrkr,1.4316155850799146,-0.8058476456345897,-0.11183896233236511,0.2777234280641122,-1.0896529477822716,-0.23862605398781578,Typ,Attchd,1.1097803465730536,0.4033288092841152,0.5069463565527326,Ta,Ta,0.9772548001288102,0.06111056753836636,-0.37071052595830367,-0.10217939216911985,-0.2698934816491846,-0.07638622508638289,0.6184567487989989,-0.6157420322454488,Wd,Normal,277500.0
